SoC,averageEnergyCost,averageSoC,batteryCost,batteryCost_CRITICAL_PEAK,batteryCost_NOT_TOU,batteryCost_OFF_PEAK,batteryCost_ON_PEAK,batteryCost_PARTIAL_PEAK,batteryEnergy,batteryEnergy_CRITICAL_PEAK,batteryEnergy_NOT_TOU,batteryEnergy_OFF_PEAK,batteryEnergy_ON_PEAK,batteryEnergy_PARTIAL_PEAK,batteryPower,batteryPower_CRITICAL_PEAK,batteryPower_NOT_TOU,batteryPower_OFF_PEAK,batteryPower_ON_PEAK,batteryPower_PARTIAL_PEAK,batteryTouCumulativeCost,consumption.energy.fromBattery_kWh,consumption.energy.fromGrid_kWh,consumption.energy.fromSolar_kWh,consumption.power.fromBattery_kW,consumption.power.fromGrid_kW,consumption.power.fromSolar_kW,consumptionCost,consumptionCost_CRITICAL_PEAK,consumptionCost_NOT_TOU,consumptionCost_OFF_PEAK,consumptionCost_ON_PEAK,consumptionCost_PARTIAL_PEAK,consumptionEnergy,consumptionEnergy_CRITICAL_PEAK,consumptionEnergy_NOT_TOU,consumptionEnergy_OFF_PEAK,consumptionEnergy_ON_PEAK,consumptionEnergy_PARTIAL_PEAK,consumptionPower,consumptionPower_CRITICAL_PEAK,consumptionPower_NOT_TOU,consumptionPower_OFF_PEAK,consumptionPower_ON_PEAK,consumptionPower_PARTIAL_PEAK,consumptionTouCumulativeCost,cumulativeDailyCost,cumulativeDailySavings,currentBatteryEnergy,currentBatteryPower,currentConsumptionEnergy,currentConsumptionPower,currentGenerationEnergy,currentGenerationPower,currentNetEnergy,currentNetPower,efficiencyInOut,end,generationCost,generationCost_CRITICAL_PEAK,generationCost_NOT_TOU,generationCost_OFF_PEAK,generationCost_ON_PEAK,generationCost_PARTIAL_PEAK,generationEnergy,generationEnergy_CRITICAL_PEAK,generationEnergy_NOT_TOU,generationEnergy_OFF_PEAK,generationEnergy_ON_PEAK,generationEnergy_PARTIAL_PEAK,generationPower,generationPower_CRITICAL_PEAK,generationPower_NOT_TOU,generationPower_OFF_PEAK,generationPower_ON_PEAK,generationPower_PARTIAL_PEAK,generationTouCumulativeCost,kpi.averageSolarPerformance_kWh_Per_kWp,kpi.performanceRatio,kpi.solarPerformanceSoFar_kWh_Per_kWp,kpi.solarPerformance_kWh_Per_kWp,netCost,netCost_CRITICAL_PEAK,netCost_NOT_TOU,netCost_OFF_PEAK,netCost_ON_PEAK,netCost_PARTIAL_PEAK,netEnergy,netEnergy_CRITICAL_PEAK,netEnergy_NOT_TOU,netEnergy_OFF_PEAK,netEnergy_ON_PEAK,netEnergy_PARTIAL_PEAK,netPower,netPower_CRITICAL_PEAK,netPower_NOT_TOU,netPower_OFF_PEAK,netPower_ON_PEAK,netPower_PARTIAL_PEAK,numDataPoints,savings,savings_CRITICAL_PEAK,savings_NOT_TOU,savings_OFF_PEAK,savings_ON_PEAK,savings_PARTIAL_PEAK,solar.energy.exportedToBattery_kWh,solar.energy.exportedToGrid_kWh,solar.energy.exportedToHome_kWh,solar.power.exportedToBattery_kW,solar.power.exportedToGrid_kW,solar.power.exportedToHome_kW,start,timestamp,totalSavings,touPeriod
100.0,0.111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.085,0.01,0.0,0.01,0.0,0.0,0.0,25534396400.0,0.0,0.09,0.0,0.0,0.0,2557.0,0.0,1.085,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.09,1.085,0.363,4.355,-0.237,-2.847,0.9028,1591467599,0.03,0.0,0.03,0.0,0.0,0.0,21436923900.0,0.0,0.363,0.0,0.0,0.0,4534.0,0.0,4.355,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8373551100.0,0.0,-0.237,0.0,0.0,0.0,-1554.0,0.0,-2.847,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.263,0.1,0.0,3.153,1.202,1591467300,1591467600,0.03,NOT_TOU
100.0,0.054,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,2.219,0.01,0.0,0.01,0.0,0.0,0.0,25535062000.0,0.0,0.185,0.0,0.0,0.0,1889.0,0.0,2.219,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.185,2.219,0.373,4.478,-0.15,-1.806,0.8986,1591467899,0.03,0.0,0.03,0.0,0.0,0.0,21438265300.0,0.0,0.373,0.0,0.0,0.0,4447.0,0.0,4.478,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8373009400.0,0.0,-0.15,0.0,0.0,0.0,-2141.0,0.0,-1.806,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.167,0.206,0.0,2.009,2.469,1591467600,1591467900,0.03,NOT_TOU
100.0,0.083,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.12,0.0,0.012,1.442,0.01,0.0,0.01,0.0,0.0,0.0,25535498200.0,0.0,0.121,0.0,0.0,0.0,1762.0,0.0,1.454,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.121,1.454,0.342,4.103,-0.185,-2.222,0.8964,1591468199,0.02,0.0,0.02,0.0,0.0,0.0,21439498200.0,0.0,0.342,0.0,0.0,0.0,3443.0,0.0,4.103,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8372342800.0,0.0,-0.185,0.0,0.0,0.0,-1912.0,0.0,-2.222,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.208,0.134,0.0,2.494,1.609,1591467900,1591468200,0.02,NOT_TOU
100.0,0.096,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.103,0.0,0.006,1.236,0.01,0.0,0.01,0.0,0.0,0.0,25535871000.0,0.0,0.104,0.0,0.0,0.0,958.0,0.0,1.242,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.104,1.242,0.191,2.287,-0.066,-0.788,0.8884,1591468499,0.01,0.0,0.01,0.0,0.0,0.0,21440184300.0,0.0,0.191,0.0,0.0,0.0,1323.0,0.0,2.287,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8372106200.0,0.0,-0.066,0.0,0.0,0.0,-181.0,0.0,-0.788,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.075,0.116,0.0,0.895,1.392,1591468200,1591468500,0.01,NOT_TOU
100.0,0.088,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.059,0.0,0.65,0.708,0.01,0.0,0.01,0.0,0.0,0.0,25536278500.0,0.0,0.113,0.0,0.0,0.0,1821.0,0.0,1.359,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.113,1.359,0.066,0.792,0.06,0.72,0.8987,1591468799,0.0,0.0,0.0,0.0,0.0,0.0,21440421900.0,0.0,0.066,0.0,0.0,0.0,575.0,0.0,0.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8372322800.0,0.0,0.06,0.0,0.0,0.0,1360.0,0.0,0.72,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.004,0.788,1591468500,1591468800,0.0,NOT_TOU
100.0,0.103,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.036,0.0,0.725,0.435,0.01,0.0,0.01,0.0,0.0,0.0,25536624600.0,0.0,0.097,0.0,0.0,0.0,956.0,0.0,1.161,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.097,1.161,0.039,0.471,0.065,0.785,0.924,1591469099,0.0,0.0,0.0,0.0,0.0,0.0,21440563200.0,0.0,0.039,0.0,0.0,0.0,438.0,0.0,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8372557800.0,0.0,0.065,0.0,0.0,0.0,623.0,0.0,0.785,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.471,1591468800,1591469100,0.0,NOT_TOU
100.0,0.079,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.043,0.0,1.017,0.512,0.01,0.0,0.01,0.0,0.0,0.0,25537085400.0,0.0,0.127,0.0,0.0,0.0,1976.0,0.0,1.529,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.127,1.529,0.046,0.553,0.092,1.099,0.9257,1591469399,0.0,0.0,0.0,0.0,0.0,0.0,21440729100.0,0.0,0.046,0.0,0.0,0.0,632.0,0.0,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8372887600.0,0.0,0.092,0.0,0.0,0.0,1454.0,0.0,1.099,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.553,1591469100,1591469400,0.0,NOT_TOU
100.0,0.092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.049,0.0,0.714,0.59,0.01,0.0,0.01,0.0,0.0,0.0,25537476600.0,0.0,0.109,0.0,0.0,0.0,1196.0,0.0,1.304,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.109,1.304,0.054,0.649,0.065,0.785,0.9096,1591469699,0.0,0.0,0.0,0.0,0.0,0.0,21440923600.0,0.0,0.054,0.0,0.0,0.0,600.0,0.0,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8373123100.0,0.0,0.065,0.0,0.0,0.0,705.0,0.0,0.785,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.648,1591469400,1591469700,0.0,NOT_TOU
100.0,0.072,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236976.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.043,0.0,1.137,0.515,0.01,0.0,0.01,0.0,0.0,0.0,25537972200.0,0.0,0.138,0.0,0.0,0.0,1251.0,0.0,1.652,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.138,1.652,0.046,0.553,0.102,1.222,0.9308,1591469999,0.0,0.0,0.0,0.0,0.0,0.0,21441089500.0,0.0,0.046,0.0,0.0,0.0,498.0,0.0,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8373489700.0,0.0,0.102,0.0,0.0,0.0,853.0,0.0,1.222,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.553,1591469700,1591470000,0.0,NOT_TOU
100.0,0.088,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.035,0.0,0.947,0.419,0.01,0.0,0.01,0.0,0.0,0.0,25538381800.0,0.0,0.114,0.0,0.0,0.0,2087.0,0.0,1.365,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.114,1.365,0.037,0.444,0.084,1.004,0.9434,1591470299,0.0,0.0,0.0,0.0,0.0,0.0,21441222700.0,0.0,0.037,0.0,0.0,0.0,414.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8373790700.0,0.0,0.084,0.0,0.0,0.0,1770.0,0.0,1.004,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.444,1591470000,1591470300,0.0,NOT_TOU
100.0,0.053,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.036,0.0,1.811,0.428,0.01,0.0,0.01,0.0,0.0,0.0,25539053600.0,0.0,0.187,0.0,0.0,0.0,810.0,0.0,2.239,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.187,2.239,0.037,0.444,0.156,1.877,0.9647,1591470599,0.0,0.0,0.0,0.0,0.0,0.0,21441355800.0,0.0,0.037,0.0,0.0,0.0,505.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8374353400.0,0.0,0.156,0.0,0.0,0.0,415.0,0.0,1.877,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.444,1591470300,1591470600,0.0,NOT_TOU
100.0,0.085,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237040.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.042,0.0,0.889,0.511,0.01,0.0,0.01,0.0,0.0,0.0,25539473400.0,0.0,0.117,0.0,0.0,0.0,2464.0,0.0,1.399,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.117,1.399,0.046,0.553,0.08,0.963,0.9235,1591470899,0.0,0.0,0.0,0.0,0.0,0.0,21441521700.0,0.0,0.046,0.0,0.0,0.0,620.0,0.0,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8374642700.0,0.0,0.08,0.0,0.0,0.0,1948.0,0.0,0.963,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.553,1591470600,1591470900,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.051,0.0,1.517,0.613,0.0,0.0,0.0,0.0,0.0,0.0,25540112400.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,2.13,0.054,0.649,0.134,1.604,0.9455,1591471199,0.0,0.0,0.0,0.0,0.0,0.0,21441716200.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8375124000.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.648,1591470900,1591471200,0.0,
100.0,0.088,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.044,0.0,0.842,0.524,0.01,0.0,0.01,0.0,0.0,0.0,25540522000.0,0.0,0.114,0.0,0.0,0.0,1632.0,0.0,1.365,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.114,1.365,0.048,0.573,0.077,0.922,0.9133,1591471499,0.0,0.0,0.0,0.0,0.0,0.0,21441888300.0,0.0,0.048,0.0,0.0,0.0,502.0,0.0,0.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8375400400.0,0.0,0.077,0.0,0.0,0.0,1228.0,0.0,0.922,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.573,1591471200,1591471500,0.0,NOT_TOU
100.0,0.141,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237168.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.038,0.0,0.4,0.454,0.01,0.0,0.01,0.0,0.0,0.0,25540778000.0,0.0,0.071,0.0,0.0,0.0,611.0,0.0,0.853,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.071,0.853,0.043,0.512,0.038,0.451,0.8867,1591471799,0.0,0.0,0.0,0.0,0.0,0.0,21442041900.0,0.0,0.043,0.0,0.0,0.0,596.0,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8375535600.0,0.0,0.038,0.0,0.0,0.0,120.0,0.0,0.451,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.512,1591471500,1591471800,0.0,NOT_TOU
100.0,0.103,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.062,0.0,0.42,0.747,0.01,0.0,0.01,0.0,0.0,0.0,25541128200.0,0.0,0.097,0.0,0.0,0.0,1542.0,0.0,1.167,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.097,1.167,0.071,0.847,0.039,0.464,0.8913,1591472099,0.01,0.0,0.01,0.0,0.0,0.0,21442295800.0,0.0,0.071,0.0,0.0,0.0,986.0,0.0,0.847,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8375674900.0,0.0,0.039,0.0,0.0,0.0,697.0,0.0,0.464,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.001,0.07,0.0,0.008,0.839,1591471800,1591472100,0.01,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.055,0.0,0.07,0.661,0.0,0.0,0.0,0.0,0.0,0.0,25541347300.0,0.0,0.061,0.0,0.0,0.0,613.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.061,0.73,0.069,0.826,0.003,0.038,0.8535,1591472399,0.01,0.0,0.01,0.0,0.0,0.0,21442543600.0,0.0,0.069,0.0,0.0,0.0,667.0,0.0,0.826,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8375686100.0,0.0,0.003,0.0,0.0,0.0,61.0,0.0,0.038,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.004,0.064,0.0,0.052,0.774,1591472100,1591472400,0.01,NOT_TOU
100.0,0.104,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.049,0.0,0.558,0.589,0.01,0.0,0.01,0.0,0.0,0.0,25541691400.0,0.0,0.096,0.0,0.0,0.0,720.0,0.0,1.147,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.096,1.147,0.055,0.655,0.052,0.621,0.8985,1591472699,0.0,0.0,0.0,0.0,0.0,0.0,21442740200.0,0.0,0.055,0.0,0.0,0.0,701.0,0.0,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8375872500.0,0.0,0.052,0.0,0.0,0.0,133.0,0.0,0.621,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.655,1591472400,1591472700,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.041,0.0,0.175,0.501,0.0,0.0,0.0,0.0,0.0,0.0,25541894100.0,0.0,0.056,0.0,0.0,0.0,625.0,0.0,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.676,0.051,0.614,0.017,0.205,0.8266,1591472999,0.0,0.0,0.0,0.0,0.0,0.0,21442924500.0,0.0,0.051,0.0,0.0,0.0,499.0,0.0,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8375934000.0,0.0,0.017,0.0,0.0,0.0,224.0,0.0,0.205,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.05,0.0,0.008,0.606,1591472700,1591473000,0.0,NOT_TOU
100.0,0.103,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.035,0.0,0.745,0.423,0.01,0.0,0.01,0.0,0.0,0.0,25542244400.0,0.0,0.097,0.0,0.0,0.0,818.0,0.0,1.167,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.097,1.167,0.038,0.457,0.067,0.806,0.9244,1591473299,0.0,0.0,0.0,0.0,0.0,0.0,21443061800.0,0.0,0.038,0.0,0.0,0.0,491.0,0.0,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8376175600.0,0.0,0.067,0.0,0.0,0.0,422.0,0.0,0.806,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.457,1591473000,1591473300,0.0,NOT_TOU
100.0,0.111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.047,0.0,0.518,0.567,0.01,0.0,0.01,0.0,0.0,0.0,25542570000.0,0.0,0.09,0.0,0.0,0.0,2490.0,0.0,1.085,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.09,1.085,0.053,0.635,0.048,0.58,0.8933,1591473599,0.0,0.0,0.0,0.0,0.0,0.0,21443252200.0,0.0,0.053,0.0,0.0,0.0,798.0,0.0,0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8376349700.0,0.0,0.048,0.0,0.0,0.0,1812.0,0.0,0.58,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.635,1591473300,1591473600,0.0,NOT_TOU
100.0,0.054,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.067,0.0,1.424,0.809,0.01,0.0,0.01,0.0,0.0,0.0,25543239700.0,0.0,0.186,0.0,0.0,0.0,1808.0,0.0,2.232,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.186,2.232,0.071,0.853,0.125,1.502,0.9478,1591473899,0.01,0.0,0.01,0.0,0.0,0.0,21443508200.0,0.0,0.071,0.0,0.0,0.0,816.0,0.0,0.853,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8376800300.0,0.0,0.125,0.0,0.0,0.0,1121.0,0.0,1.502,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.853,1591473600,1591473900,0.01,NOT_TOU
100.0,0.101,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.046,0.0,0.637,0.551,0.01,0.0,0.01,0.0,0.0,0.0,25543596000.0,0.0,0.099,0.0,0.0,0.0,1706.0,0.0,1.188,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.099,1.188,0.051,0.614,0.059,0.71,0.8969,1591474199,0.0,0.0,0.0,0.0,0.0,0.0,21443692500.0,0.0,0.051,0.0,0.0,0.0,437.0,0.0,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8377013200.0,0.0,0.059,0.0,0.0,0.0,1356.0,0.0,0.71,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.614,1591473900,1591474200,0.0,NOT_TOU
100.0,0.089,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.027,0.0,1.008,0.33,0.01,0.0,0.01,0.0,0.0,0.0,25543997400.0,0.0,0.112,0.0,0.0,0.0,1044.0,0.0,1.338,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.112,1.338,0.029,0.348,0.089,1.065,0.9469,1591474499,0.0,0.0,0.0,0.0,0.0,0.0,21443797000.0,0.0,0.029,0.0,0.0,0.0,291.0,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8377332700.0,0.0,0.089,0.0,0.0,0.0,837.0,0.0,1.065,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.348,1591474200,1591474500,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13237424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.021,0.0,0.984,0.252,0.0,0.0,0.0,0.0,0.0,0.0,25544368100.0,0.0,0.0,0.0,0.0,0.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,1.236,0.023,0.273,0.089,1.065,0.9235,1591474799,0.0,0.0,0.0,0.0,0.0,0.0,21443878900.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8377652200.0,0.0,0.0,0.0,0.0,0.0,1614.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.273,1591474500,1591474800,0.0,
